Frequency (Hz),Channel 1 Magnitude (dB),Channel 1 Phase (deg)
3008,-1.930276135968596,-52.94752978579675
3032.9,-1.408821206032894,-72.73259846291863
3057.8,-2.325348128115527,-94.34951731283037
3082.7,-2.030579560219071,-105.7560890738168
3107.6,-2.007483427073166,-121.3257422135858
3132.5,-1.558113850272873,-144.2156518644557
3157.4,-1.655664233329477,-159.6885902033744
3182.3,-1.593489852390235,179.7269447877385
3207.2,-2.035613129923396,161.1955934926912
3232.1,-2.198333696505326,141.3365750231932
3257,-2.639276873337631,122.4682004899402
3281.9,-2.333596418866452,101.4167793117625
3306.8,-1.982526444428801,86.90766291226828
3331.7,-2.22387897911533,68.70833153111167
3356.6,-2.489892539625634,46.9272654222929
3381.5,-1.350128437854105,35.86778699766847
3406.4,-2.600115854995498,17.67266229276788
3431.3,-2.210654417302604,0.02608224892318844
3456.2,-2.973633014907707,-20.13606480915183
3481.1,-4.572695860046522,-44.02554205656824
3506,-2.241276284685713,-58.04950846976749
3530.9,-2.980989798685824,-77.01538883258398
3555.8,-1.902536693693632,-93.24461147449517
3580.7,-1.480790073427075,-111.4574677694317
3605.6,-3.080292418673757,-131.6956878526111
3630.5,-2.173611629087043,-147.9621633634061
3655.4,-2.187844572975871,-166.1814155590485
3680.3,-2.172865928814671,174.4541088199383
3705.2,-1.220874441310098,158.6633527083185
3730.1,-2.385438674359085,133.7526401176962
3755,-2.738806399505338,117.6434493372899
3779.9,-2.193912191823035,98.19069049711588
3804.8,-2.153276812695644,81.17717681414666
3829.7,-2.387349000508955,68.44022039390643
3854.6,-1.340141235897555,44.12470294148285
3879.5,-2.031309058000535,29.25541593760042
3904.4,-2.690553836430621,10.7422959910142
3929.3,-2.742055525395726,-12.16965205371996
3954.2,-5.044483161807046,-33.34433984020161
3979.1,-2.885503020286014,-43.22539370664502
4004,-2.591561039155173,-67.3877264995179
4028.9,-3.816042383966773,-78.5534198392205
4053.8,-3.196760613706518,-103.3579213552996
4078.7,-2.837517976869131,-123.996783243736
4103.6,-3.02891705168718,-142.574388633003
4128.5,-3.667997560543909,-159.5998205777061
4153.4,-2.953531701837051,-170.0551788488096
4178.3,-3.398562029777403,165.7722293621568
4203.2,-3.334592116008865,152.8338209682227
4228.1,-2.923452592663386,130.94957922324
4253,-3.267356345264805,117.0658088711291
4277.9,-3.441196889709979,92.90411070429114
4302.8,-3.458341332480737,67.6795424986517
4327.7,-4.194770649475947,52.17676783437044
4352.6,-4.086367187918174,36.79964930479747
4377.5,-3.377404245019672,16.91245037458347
4402.4,-4.086662845928402,-2.636600408227338
4427.3,-3.507706888606211,-23.61552834567836
4452.2,-3.302568027948265,-28.73711032606689
4477.1,-3.644996007207169,-53.41362601899527
4502,-3.161448302922279,-72.63356802603334
4526.9,-3.37247384539527,-89.54494958652862
4551.8,-3.680763514505434,-110.6938502836432
4576.7,-2.917850488394971,-124.5166455830004
4601.6,-3.597469032336677,-142.8598164302726
4626.5,-3.851647934957371,-161.7806758061927
4651.4,-4.164882284484941,-175.2994214060326
4676.3,-4.243792207902849,160.3733066856909
4701.2,-3.513990613130477,137.6864704143527
4726.1,-3.630535609690096,125.7271106562995
4751,-3.714649455492381,103.1783007167766
4775.9,-3.429299099874077,82.13749898709482
4800.8,-3.037881871251571,75.00760192965151
4825.7,-4.31383110187801,42.95590392982723
4850.6,-3.723876699004542,34.59507292632966
4875.5,-3.871215650657684,1.832423755116992
4900.4,-13.14376129999048,-31.18979549494564
4925.3,-3.680062815894876,6.248982503801557
4950.2,-4.821107031714887,-79.5296791386007
4975.1,-31.09382063095514,-46.7411056193925
5000,-7.364158501372456,-5.907194772546291
