Frequency (Hz),Channel 1 Magnitude (dB),Channel 1 Phase (deg)
1124.1,-8.008941060325439,-113.6501025951999
1129,-8.191644978323787,-111.7058385472951
1133.9,-8.379208504515928,-115.625416554978
1138.8,-8.56121652256561,-118.3154146173183
1143.7,-8.481871089195746,-120.9464639501449
1148.6,-8.981755997869428,-118.8900784609142
1153.5,-9.571176309382,-117.654792204364
1158.4,-9.250547192569293,-115.1903397834258
1163.3,-9.272060324024743,-120.1367809315238
1168.2,-10.0939846848074,-122.2010062745107
1173.1,-9.800954942286673,-121.5829963576638
1178,-10.27368202900499,-125.2188270969218
1182.9,-10.48308781241248,-125.3198887297323
1187.8,-10.70758712415093,-127.7810538589259
1192.7,-10.7512529476718,-127.3199346187114
1197.6,-10.74726079873872,-130.6709592724491
1202.5,-10.96391582757709,-128.8348499160452
1207.4,-11.67142900577216,-126.1680741947227
1212.3,-11.51737497220804,-130.8972808792356
1217.2,-11.30349786376973,-130.169433637375
1222.1,-11.87191676071271,-128.0135425593839
1227,-11.5651134100582,-131.2273010405585
1231.9,-12.65468993199773,-132.3019992896382
1236.8,-12.66936730033669,-132.3969893793808
1241.7,-12.36158034667587,-133.2972791259081
1246.6,-12.80135607957758,-133.2416968873045
1251.5,-13.0161734738806,-136.5855232458194
1256.4,-12.96428789100929,-133.605684750211
1261.3,-12.97873833139535,-136.6783565884451
1266.2,-13.40668134557856,-136.2389552280383
1271.1,-13.63280477541397,-134.5029658180667
1276,-13.38674372013464,-136.8389282799366
1280.9,-14.39031508209032,-137.8835107839051
1285.8,-13.64230913460147,-135.5619880345227
1290.7,-13.68768665002166,-139.7537799796
1295.6,-14.27687433015557,-136.6536325924983
1300.5,-14.54030686912135,-138.6292900249043
1305.4,-13.87731508566447,-142.331456422198
1310.3,-14.7202880332631,-143.9521079020552
1315.2,-14.5196459930779,-142.2083003474868
1320.1,-14.40227283689337,-142.1831438488823
1325,-14.26963116460509,-142.6307350056905
1329.9,-14.96824304466707,-143.0591127140048
1334.8,-14.79789014663777,-143.6360968717263
1339.7,-14.85490415946643,-144.5246787929109
1344.6,-14.69627219989784,-143.1308409554712
1349.5,-15.33055477119188,-145.6610229052415
1354.4,-15.3499201477104,-146.5832088431683
1359.3,-15.46632113252311,-144.2633380237637
1364.2,-15.69249181767641,-150.7415591741025
