Frequency (Hz),Channel 1 Magnitude (dB),Channel 1 Phase (deg)
3257,-55.34142107453977,-170.2208789752888
3281.9,-54.41470455486053,108.6599120686
3306.8,-50.30188613924584,54.40552726586932
3331.7,-52.52888041493498,6.342638376324558
3356.6,-55.58701385149971,-34.32317894412351
3381.5,-54.55269041098934,-56.00378575036838
3406.4,-53.09396320315724,-130.6847396251493
3431.3,-57.63834104899732,-140.5688953050451
3456.2,-62.47385025624361,124.9088429181641
3481.1,-59.73762273559885,133.3170338025221
3506,-53.55349667448468,43.06921908326947
3530.9,-53.19286138616568,39.31181916012106
3555.8,-51.39675342505087,-67.68610047521253
3580.7,-54.22966111927554,-78.84993397469179
3605.6,-59.97483171228722,-28.91359401785044
3630.5,-56.15557300375154,-159.9352560835636
3655.4,-53.38186401775307,143.2329727697381
3680.3,-58.81895892860142,137.110473732272
3705.2,-54.50647861062178,63.79283892078483
3730.1,-52.61467082793317,3.276544949818856
3755,-59.3456863901249,-30.63991308915263
3779.9,-61.02571492627401,-85.83989011513188
3804.8,-57.90022038482601,139.6174193926101
3829.7,-60.57908934874785,-117.8307029874361
3854.6,-53.42250386061234,160.7311105907039
3879.5,-63.17693080869405,-162.8255097973156
3904.4,-56.28623773037403,34.45691161929604
3929.3,-55.35678610093373,19.23277478629417
3954.2,-56.51690103864246,-36.96375146747478
3979.1,-59.96526997567688,-50.51790030836764
4004,-55.70988874737576,-148.7340403881309
4028.9,-52.31984694120222,-159.4138448057504
4053.8,-57.83820023970515,174.9335089482901
4078.7,-56.05393502005097,143.0904332772411
4103.6,-54.84038837155272,63.07514308874433
4128.5,-57.18262238422351,19.34464094030054
4153.4,-67.7268525363567,84.22947396466513
4178.3,-51.45334426409256,-52.17765246081405
4203.2,-62.46810685696016,2.044666091851404
4228.1,-62.48503395398943,165.0439694416276
4253,-57.11042893377247,139.9548672178518
4277.9,-55.20107673335428,-171.4790776509947
4302.8,-55.26451262947464,92.75129516558604
4327.7,-54.08479568810476,54.58709094406538
4352.6,-62.0505363728035,15.76281819827093
4377.5,-63.93205518373683,-57.35265788755919
4402.4,-60.84873077774603,-114.1212988881975
4427.3,-67.90008038886103,-97.31968389432978
4452.2,-57.88569286515571,-156.4157158132548
4477.1,-50.95654058501634,107.2047779050304
4502,-56.75894375768524,44.61368267328906
4526.9,-68.70334510210795,-38.00595111065561
4551.8,-51.72586625934802,15.34637140531288
4576.7,-56.9678258978228,-56.38176047660932
4601.6,-53.32014641713923,-49.81825843184251
4626.5,-65.28537117430935,-103.9797109201471
4651.4,-52.91172370109553,161.085797271531
4676.3,-55.69953247517127,156.2073025297172
4701.2,-61.2973336620718,90.79099877057611
4726.1,-59.78286651079672,-158.260588631056
4751,-53.77952203916298,-6.455960010939691
4775.9,-56.7907895870248,-19.2135727514974
4800.8,-56.31556862313342,-18.58081653649891
4825.7,-52.74920286322983,-168.6015604607576
4850.6,-55.18122097394826,-138.2396292529166
4875.5,-71.53080750198568,-151.3639930717182
4900.4,-51.38035148861519,143.3814611466462
4925.3,-67.99947400017503,-52.27190457908522
4950.2,-66.39597393879473,-147.6627405991276
4975.1,-58.81405410410785,13.39648419885943
5000,-55.66351270272385,-45.27321902516803
